exposure_id,agent_id,campaign_id,post_id,cascade_depth,exposure_step,responded,action_type,created_at
1386,Agent_184,campaign_campaign,reshare_0ca02be5b749,4,1791,0,,2025-11-08 10:40:40
1387,Agent_014,campaign_campaign,reshare_6a7cd503b084,4,1792,0,,2025-11-08 10:40:43
1388,Agent_014,campaign_campaign,reshare_4dd870227615,1,1792,0,,2025-11-08 10:40:43
1389,Agent_151,campaign_campaign,reshare_6a7cd503b084,4,1792,0,,2025-11-08 10:40:43
1390,Agent_014,campaign_campaign,reshare_33858bf7a789,6,1793,0,,2025-11-08 10:40:46
1391,Agent_014,campaign_campaign,reshare_ad3d89a296b6,1,1793,0,,2025-11-08 10:40:46
1392,Agent_151,campaign_campaign,reshare_33858bf7a789,6,1793,0,,2025-11-08 10:40:46
1393,Agent_014,campaign_campaign,reshare_768a2fbc3786,1,1794,0,,2025-11-08 10:40:49
1394,Agent_110,campaign_campaign,reshare_cd942100d7fb,6,1794,0,,2025-11-08 10:40:50
1395,Agent_014,campaign_campaign,reshare_7a3652ee4fdf,1,1795,0,,2025-11-08 10:40:52
1396,Agent_110,campaign_campaign,reshare_07e46e05f564,6,1795,0,,2025-11-08 10:40:53
1397,Agent_014,campaign_campaign,reshare_3ccb8eaaed2b,1,1796,0,,2025-11-08 10:40:55
1398,Agent_057,campaign_campaign,reshare_aa8b716eae17,4,1796,0,,2025-11-08 10:40:55
1399,Agent_014,campaign_campaign,reshare_cd512ce6354b,1,1797,0,,2025-11-08 10:40:59
1400,Agent_014,campaign_campaign,reshare_8ac68f1c0a50,4,1799,0,,2025-11-08 10:41:05
1401,Agent_151,campaign_campaign,reshare_8ac68f1c0a50,4,1799,0,,2025-11-08 10:41:05
1402,Agent_000,campaign_campaign,reshare_c138b8ac2e2c,1,1800,0,,2025-11-08 10:41:08
1403,Agent_014,campaign_campaign,reshare_fd3294810158,6,1800,0,,2025-11-08 10:41:08
1404,Agent_014,campaign_campaign,reshare_8e375a5bd182,1,1800,0,,2025-11-08 10:41:08
1405,Agent_133,campaign_campaign,reshare_c138b8ac2e2c,1,1800,0,,2025-11-08 10:41:09
1406,Agent_151,campaign_campaign,reshare_fd3294810158,6,1800,0,,2025-11-08 10:41:09
1407,Agent_014,campaign_campaign,reshare_1ca9271af30f,6,1801,0,,2025-11-08 10:41:12
1408,Agent_014,campaign_campaign,reshare_96ad637bdb7b,1,1801,0,,2025-11-08 10:41:12
1409,Agent_151,campaign_campaign,reshare_1ca9271af30f,6,1801,0,,2025-11-08 10:41:12
1410,Agent_014,campaign_campaign,reshare_a98c5c53828c,1,1802,0,,2025-11-08 10:41:15
1411,Agent_014,campaign_campaign,reshare_545d01051fba,6,1803,0,,2025-11-08 10:41:20
1412,Agent_014,campaign_campaign,reshare_a432be24ef76,1,1803,0,,2025-11-08 10:41:20
1413,Agent_057,campaign_campaign,reshare_8c73cbf4e300,4,1803,0,,2025-11-08 10:41:20
1414,Agent_151,campaign_campaign,reshare_545d01051fba,6,1803,0,,2025-11-08 10:41:20
1415,Agent_014,campaign_campaign,reshare_221cc2000fb4,1,1805,0,,2025-11-08 10:41:27
1416,Agent_014,campaign_campaign,reshare_0d252c306841,6,1807,0,,2025-11-08 10:41:33
1417,Agent_151,campaign_campaign,reshare_0d252c306841,6,1807,0,,2025-11-08 10:41:33
1418,Agent_000,campaign_campaign,reshare_932e2e518100,1,1811,0,,2025-11-08 10:41:46
1419,Agent_133,campaign_campaign,reshare_932e2e518100,1,1811,0,,2025-11-08 10:41:46
1420,Agent_000,campaign_campaign,reshare_a8c1f47fed4f,1,1812,0,,2025-11-08 10:41:50
1421,Agent_133,campaign_campaign,reshare_a8c1f47fed4f,1,1812,0,,2025-11-08 10:41:50
1422,Agent_014,campaign_campaign,reshare_cc8f6e1fcd3d,6,1815,0,,2025-11-08 10:41:59
1423,Agent_110,campaign_campaign,reshare_5c1adc01d213,6,1815,0,,2025-11-08 10:41:59
1424,Agent_151,campaign_campaign,reshare_cc8f6e1fcd3d,6,1815,0,,2025-11-08 10:41:59
1425,Agent_110,campaign_campaign,reshare_391cb6cda498,6,1817,0,,2025-11-08 10:42:05
1426,Agent_059,campaign_campaign,reshare_383ef1c05f43,2,1821,0,,2025-11-08 10:42:18
1427,Agent_075,campaign_campaign,reshare_383ef1c05f43,2,1821,0,,2025-11-08 10:42:18
1428,Agent_000,campaign_campaign,reshare_9ec91e0e5688,1,1826,0,,2025-11-08 10:43:21
1429,Agent_014,campaign_campaign,reshare_153bfd33a47e,4,1826,0,,2025-11-08 10:43:21
1430,Agent_041,campaign_campaign,reshare_383ef1c05f43,2,1826,0,,2025-11-08 10:43:21
1431,Agent_041,campaign_campaign,reshare_929d7f253425,2,1826,0,,2025-11-08 10:43:21
1432,Agent_041,campaign_campaign,reshare_30c9270b34a5,2,1826,0,,2025-11-08 10:43:21
1433,Agent_041,campaign_campaign,reshare_6bf06198ee27,4,1826,0,,2025-11-08 10:43:21
1434,Agent_133,campaign_campaign,reshare_9ec91e0e5688,1,1826,0,,2025-11-08 10:43:21
1435,Agent_151,campaign_campaign,reshare_153bfd33a47e,4,1826,0,,2025-11-08 10:43:21
1436,Agent_110,campaign_campaign,reshare_ef7bb0e9818c,6,1828,0,,2025-11-08 10:43:28
1437,Agent_000,campaign_campaign,reshare_4b7a848a3038,1,1831,0,,2025-11-08 10:43:38
1438,Agent_133,campaign_campaign,reshare_4b7a848a3038,1,1831,0,,2025-11-08 10:43:38
1439,Agent_014,campaign_campaign,reshare_c32ac061f66f,6,1832,0,,2025-11-08 10:43:41
1440,Agent_151,campaign_campaign,reshare_c32ac061f66f,6,1832,0,,2025-11-08 10:43:42
1441,Agent_014,campaign_campaign,reshare_029eb477baf3,6,1833,0,,2025-11-08 10:43:44
1442,Agent_151,campaign_campaign,reshare_029eb477baf3,6,1833,0,,2025-11-08 10:43:44
1443,Agent_014,campaign_campaign,reshare_5dcd621d5e42,6,1834,0,,2025-11-08 10:43:47
1444,Agent_151,campaign_campaign,reshare_5dcd621d5e42,6,1834,0,,2025-11-08 10:43:47
1445,Agent_004,campaign_campaign,reshare_8240fa13d445,1,1840,0,,2025-11-08 10:44:06
1446,Agent_032,campaign_campaign,reshare_8240fa13d445,1,1840,0,,2025-11-08 10:44:06
1447,Agent_110,campaign_campaign,reshare_d864c5eda3a6,6,1840,0,,2025-11-08 10:44:06
1448,Agent_004,campaign_campaign,reshare_6d6d8cc4b278,1,1841,0,,2025-11-08 10:44:10
1449,Agent_032,campaign_campaign,reshare_6d6d8cc4b278,1,1841,0,,2025-11-08 10:44:10
1450,Agent_004,campaign_campaign,reshare_32f4c840044a,1,1843,0,,2025-11-08 10:44:16
1451,Agent_032,campaign_campaign,reshare_32f4c840044a,1,1843,0,,2025-11-08 10:44:16
1452,Agent_110,campaign_campaign,reshare_21d9a424ba4c,6,1843,0,,2025-11-08 10:44:16
1453,Agent_000,campaign_campaign,reshare_b6313a04b7a3,5,1844,0,,2025-11-08 10:44:20
1454,Agent_004,campaign_campaign,reshare_2ce05edca116,1,1844,0,,2025-11-08 10:44:20
1455,Agent_014,campaign_campaign,reshare_798a6955ee76,6,1844,0,,2025-11-08 10:44:20
1456,Agent_032,campaign_campaign,reshare_2ce05edca116,1,1844,0,,2025-11-08 10:44:20
1457,Agent_110,campaign_campaign,reshare_69717dc5ee91,6,1844,0,,2025-11-08 10:44:20
1458,Agent_151,campaign_campaign,reshare_798a6955ee76,6,1844,0,,2025-11-08 10:44:20
1459,Agent_014,campaign_campaign,reshare_9ec0ed294408,1,1845,0,,2025-11-08 10:44:23
1460,Agent_151,campaign_campaign,reshare_9ec0ed294408,1,1845,0,,2025-11-08 10:44:23
1461,Agent_004,campaign_campaign,reshare_d1853b0c4bf2,1,1846,0,,2025-11-08 10:44:28
1462,Agent_032,campaign_campaign,reshare_d1853b0c4bf2,1,1846,0,,2025-11-08 10:44:28
1463,Agent_004,campaign_campaign,reshare_3d4ee94057c8,1,1847,0,,2025-11-08 10:44:31
1464,Agent_032,campaign_campaign,reshare_3d4ee94057c8,1,1847,0,,2025-11-08 10:44:31
1465,Agent_014,campaign_campaign,reshare_8ed8aac13e3c,6,1848,0,,2025-11-08 10:44:34
1466,Agent_151,campaign_campaign,reshare_8ed8aac13e3c,6,1848,0,,2025-11-08 10:44:34
1467,Agent_004,campaign_campaign,reshare_832a73865a72,1,1849,0,,2025-11-08 10:44:37
1468,Agent_032,campaign_campaign,reshare_832a73865a72,1,1849,0,,2025-11-08 10:44:37
1469,Agent_041,campaign_campaign,reshare_7160fcfa243a,6,1849,0,,2025-11-08 10:44:37
1470,Agent_059,campaign_campaign,reshare_7160fcfa243a,6,1849,0,,2025-11-08 10:44:37
1471,Agent_075,campaign_campaign,reshare_7160fcfa243a,6,1849,0,,2025-11-08 10:44:37
1472,Agent_127,campaign_campaign,reshare_7160fcfa243a,6,1849,0,,2025-11-08 10:44:37
1473,Agent_004,campaign_campaign,reshare_de2d3b59580b,1,1850,0,,2025-11-08 10:44:40
1474,Agent_032,campaign_campaign,reshare_de2d3b59580b,1,1850,0,,2025-11-08 10:44:40
1475,Agent_004,campaign_campaign,reshare_2eac16a094b9,1,1851,0,,2025-11-08 10:44:57
1476,Agent_032,campaign_campaign,reshare_2eac16a094b9,1,1851,0,,2025-11-08 10:44:57
1477,Agent_110,campaign_campaign,reshare_4360319ad5d3,6,1852,0,,2025-11-08 10:45:02
1478,Agent_000,campaign_campaign,reshare_f9e2671c69f9,1,1853,0,,2025-11-08 10:45:05
1479,Agent_133,campaign_campaign,reshare_f9e2671c69f9,1,1853,0,,2025-11-08 10:45:05
1480,Agent_004,campaign_campaign,reshare_8fbf87934975,1,1854,0,,2025-11-08 10:45:08
1481,Agent_014,campaign_campaign,reshare_7bfc994c4df8,4,1854,0,,2025-11-08 10:45:08
1482,Agent_032,campaign_campaign,reshare_8fbf87934975,1,1854,0,,2025-11-08 10:45:08
1483,Agent_151,campaign_campaign,reshare_7bfc994c4df8,4,1854,0,,2025-11-08 10:45:08
1484,Agent_004,campaign_campaign,reshare_35432f2c039a,1,1855,0,,2025-11-08 10:45:11
1485,Agent_032,campaign_campaign,reshare_35432f2c039a,1,1855,0,,2025-11-08 10:45:11
1486,Agent_004,campaign_campaign,reshare_5a1b35edd6f6,1,1857,0,,2025-11-08 10:45:19
1487,Agent_032,campaign_campaign,reshare_5a1b35edd6f6,1,1857,0,,2025-11-08 10:45:19
1488,Agent_014,campaign_campaign,reshare_e587c656662c,6,1858,0,,2025-11-08 10:45:23
1489,Agent_151,campaign_campaign,reshare_e587c656662c,6,1858,0,,2025-11-08 10:45:23
1490,Agent_110,campaign_campaign,reshare_f58ba0c8d90a,6,1860,0,,2025-11-08 10:45:29
1491,Agent_004,campaign_campaign,reshare_474a66641e81,1,1861,0,,2025-11-08 10:45:33
1492,Agent_032,campaign_campaign,reshare_474a66641e81,1,1861,0,,2025-11-08 10:45:33
1493,Agent_004,campaign_campaign,reshare_7a49751d7a4a,1,1862,0,,2025-11-08 10:45:36
1494,Agent_014,campaign_campaign,reshare_2284b14fd602,6,1862,0,,2025-11-08 10:45:36
1495,Agent_032,campaign_campaign,reshare_7a49751d7a4a,1,1862,0,,2025-11-08 10:45:36
1496,Agent_151,campaign_campaign,reshare_2284b14fd602,6,1862,0,,2025-11-08 10:45:36
1497,Agent_004,campaign_campaign,reshare_63b16c51d72d,1,1864,0,,2025-11-08 10:45:42
1498,Agent_032,campaign_campaign,reshare_63b16c51d72d,1,1864,0,,2025-11-08 10:45:42
1499,Agent_014,campaign_campaign,reshare_845cc993a602,6,1865,0,,2025-11-08 10:45:46
1500,Agent_151,campaign_campaign,reshare_845cc993a602,6,1865,0,,2025-11-08 10:45:46
1501,Agent_004,campaign_campaign,reshare_215ac0705ee7,1,1867,0,,2025-11-08 10:45:53
1502,Agent_032,campaign_campaign,reshare_215ac0705ee7,1,1867,0,,2025-11-08 10:45:53
1503,Agent_004,campaign_campaign,reshare_3958a0b2e1e7,1,1868,0,,2025-11-08 10:45:56
1504,Agent_032,campaign_campaign,reshare_3958a0b2e1e7,1,1868,0,,2025-11-08 10:45:56
1505,Agent_138,campaign_campaign,reshare_0ca02be5b749,4,1868,0,,2025-11-08 10:45:56
1506,Agent_004,campaign_campaign,reshare_92be09d7eb7b,1,1869,0,,2025-11-08 10:45:59
1507,Agent_032,campaign_campaign,reshare_92be09d7eb7b,1,1869,0,,2025-11-08 10:45:59
1508,Agent_004,campaign_campaign,reshare_23044eeaceab,1,1870,0,,2025-11-08 10:46:03
1509,Agent_032,campaign_campaign,reshare_23044eeaceab,1,1870,0,,2025-11-08 10:46:03
1510,Agent_004,campaign_campaign,reshare_f266b3677bce,1,1871,0,,2025-11-08 10:46:06
1511,Agent_032,campaign_campaign,reshare_f266b3677bce,1,1871,0,,2025-11-08 10:46:06
1512,Agent_110,campaign_campaign,reshare_821c64c51845,6,1871,0,,2025-11-08 10:46:06
1513,Agent_004,campaign_campaign,reshare_63d17e615645,1,1873,0,,2025-11-08 10:46:12
1514,Agent_032,campaign_campaign,reshare_63d17e615645,1,1873,0,,2025-11-08 10:46:12
1515,Agent_004,campaign_campaign,reshare_efd31f3c1f71,1,1875,0,,2025-11-08 10:46:19
1516,Agent_032,campaign_campaign,reshare_efd31f3c1f71,1,1875,0,,2025-11-08 10:46:19
1517,Agent_004,campaign_campaign,reshare_37aee670da08,1,1876,0,,2025-11-08 10:46:23
1518,Agent_032,campaign_campaign,reshare_37aee670da08,1,1876,0,,2025-11-08 10:46:23
1519,Agent_110,campaign_campaign,reshare_521e6d1788bf,6,1876,0,,2025-11-08 10:46:23
1520,Agent_004,campaign_campaign,reshare_a3b3aeb301ef,1,1877,0,,2025-11-08 10:46:26
1521,Agent_032,campaign_campaign,reshare_a3b3aeb301ef,1,1877,0,,2025-11-08 10:46:26
1522,Agent_004,campaign_campaign,reshare_6e0309176ca1,1,1878,0,,2025-11-08 10:46:29
1523,Agent_032,campaign_campaign,reshare_6e0309176ca1,1,1878,0,,2025-11-08 10:46:29
1524,Agent_004,campaign_campaign,reshare_d77ded575660,1,1879,0,,2025-11-08 10:46:33
1525,Agent_032,campaign_campaign,reshare_d77ded575660,1,1879,0,,2025-11-08 10:46:33
1526,Agent_110,campaign_campaign,reshare_2f223b4f1720,6,1879,0,,2025-11-08 10:46:33
1527,Agent_126,campaign_campaign,reshare_845cc993a602,6,1879,0,,2025-11-08 10:46:33
1528,Agent_126,campaign_campaign,reshare_2284b14fd602,6,1879,0,,2025-11-08 10:46:33
1529,Agent_126,campaign_campaign,reshare_e587c656662c,6,1879,0,,2025-11-08 10:46:33
1530,Agent_126,campaign_campaign,reshare_7bfc994c4df8,4,1879,0,,2025-11-08 10:46:33
1531,Agent_126,campaign_campaign,reshare_8ed8aac13e3c,6,1879,0,,2025-11-08 10:46:33
1532,Agent_126,campaign_campaign,reshare_9ec0ed294408,1,1879,0,,2025-11-08 10:46:33
1533,Agent_126,campaign_campaign,reshare_798a6955ee76,6,1879,0,,2025-11-08 10:46:33
1534,Agent_004,campaign_campaign,reshare_325776cd8c45,1,1880,0,,2025-11-08 10:46:36
1535,Agent_032,campaign_campaign,reshare_325776cd8c45,1,1880,0,,2025-11-08 10:46:36
1536,Agent_004,campaign_campaign,reshare_8c17c57152b9,1,1881,0,,2025-11-08 10:46:40
1537,Agent_032,campaign_campaign,reshare_8c17c57152b9,1,1881,0,,2025-11-08 10:46:40
1538,Agent_004,campaign_campaign,reshare_fb57baef4544,1,1883,0,,2025-11-08 10:46:47
1539,Agent_032,campaign_campaign,reshare_fb57baef4544,1,1883,0,,2025-11-08 10:46:47
1540,Agent_004,campaign_campaign,reshare_660ad51a6d49,1,1884,0,,2025-11-08 10:46:51
1541,Agent_032,campaign_campaign,reshare_660ad51a6d49,1,1884,0,,2025-11-08 10:46:51
1542,Agent_004,campaign_campaign,reshare_070af3261741,1,1886,0,,2025-11-08 10:46:58
1543,Agent_032,campaign_campaign,reshare_070af3261741,1,1886,0,,2025-11-08 10:46:58
1544,Agent_004,campaign_campaign,reshare_f4130fd8427e,1,1887,0,,2025-11-08 10:47:19
1545,Agent_032,campaign_campaign,reshare_f4130fd8427e,1,1887,0,,2025-11-08 10:47:19
1546,Agent_004,campaign_campaign,reshare_e54e92c63e42,1,1888,0,,2025-11-08 10:47:24
1547,Agent_032,campaign_campaign,reshare_e54e92c63e42,1,1888,0,,2025-11-08 10:47:24
1548,Agent_004,campaign_campaign,reshare_3e741ad36d70,1,1889,0,,2025-11-08 10:47:27
1549,Agent_032,campaign_campaign,reshare_3e741ad36d70,1,1889,0,,2025-11-08 10:47:27
1550,Agent_004,campaign_campaign,reshare_42ba74bf17b0,1,1890,0,,2025-11-08 10:47:30
1551,Agent_032,campaign_campaign,reshare_42ba74bf17b0,1,1890,0,,2025-11-08 10:47:30
1552,Agent_004,campaign_campaign,reshare_8092ed1f94a4,1,1891,0,,2025-11-08 10:47:33
1553,Agent_032,campaign_campaign,reshare_8092ed1f94a4,1,1891,0,,2025-11-08 10:47:33
1554,Agent_004,campaign_campaign,reshare_22b7b791ef23,1,1892,0,,2025-11-08 10:47:37
1555,Agent_032,campaign_campaign,reshare_22b7b791ef23,1,1892,0,,2025-11-08 10:47:37
1556,Agent_004,campaign_campaign,reshare_709f4524dae3,1,1894,0,,2025-11-08 10:47:44
1557,Agent_032,campaign_campaign,reshare_709f4524dae3,1,1894,0,,2025-11-08 10:47:44
1558,Agent_004,campaign_campaign,reshare_e5488ad0060f,1,1896,0,,2025-11-08 10:47:51
1559,Agent_032,campaign_campaign,reshare_e5488ad0060f,1,1896,0,,2025-11-08 10:47:51
1560,Agent_004,campaign_campaign,reshare_151cd05516e0,1,1900,0,,2025-11-08 10:48:03
1561,Agent_032,campaign_campaign,reshare_151cd05516e0,1,1900,0,,2025-11-08 10:48:03
1562,Agent_004,campaign_campaign,reshare_27685b5437ef,1,1901,0,,2025-11-08 10:48:06
1563,Agent_032,campaign_campaign,reshare_27685b5437ef,1,1901,0,,2025-11-08 10:48:06
1564,Agent_004,campaign_campaign,reshare_9dff7f7e30da,1,1902,0,,2025-11-08 10:48:09
1565,Agent_032,campaign_campaign,reshare_9dff7f7e30da,1,1902,0,,2025-11-08 10:48:09
1566,Agent_004,campaign_campaign,reshare_2319d617a46d,1,1903,0,,2025-11-08 10:48:12
1567,Agent_032,campaign_campaign,reshare_2319d617a46d,1,1903,0,,2025-11-08 10:48:12
1568,Agent_004,campaign_campaign,reshare_b7d1fb16beb6,1,1904,0,,2025-11-08 10:48:15
1569,Agent_032,campaign_campaign,reshare_b7d1fb16beb6,1,1904,0,,2025-11-08 10:48:15
1570,Agent_032,campaign_campaign,reshare_4c3bf9868be0,3,1918,0,,2025-11-08 10:49:10
1571,Agent_055,campaign_campaign,reshare_75a4316318c4,7,1949,0,,2025-11-08 10:51:45
1572,Agent_055,campaign_campaign,reshare_790d8e28403c,7,1949,0,,2025-11-08 10:51:45
1573,Agent_055,campaign_campaign,reshare_14a5a14ae179,7,1949,0,,2025-11-08 10:51:45
1574,Agent_055,campaign_campaign,reshare_849f9882a342,5,1949,0,,2025-11-08 10:51:45
1575,Agent_078,campaign_campaign,reshare_50133ad77aff,8,1968,0,,2025-11-08 10:53:36
1576,Agent_157,campaign_campaign,reshare_6943ffae2757,2,1975,0,,2025-11-08 10:54:01
1577,Agent_157,campaign_campaign,reshare_0751c4ef2e7e,2,1975,0,,2025-11-08 10:54:01
1578,Agent_157,campaign_campaign,reshare_468a1cbdced7,1,1975,0,,2025-11-08 10:54:01
1579,Agent_157,campaign_campaign,reshare_5d74903db2cb,1,1986,0,,2025-11-08 10:54:45
1580,Agent_157,campaign_campaign,reshare_dcb44f371a82,1,1991,0,,2025-11-08 10:55:04
